title,url,category,x,y,z
EcoFormer: Energy-Saving Attention with Linear Complexity,https://proceedings.neurips.cc/paper_files/paper/2022/hash/4310ae054ce265e56d8ea897971149b5-Abstract-Conference.html,Deep Learning->Attention Mechanisms,-0.6604366,17.99956,24.509306
Reinforced Genetic Algorithm for Structure-based Drug Design,https://proceedings.neurips.cc/paper_files/paper/2022/hash/4fe1859112230a032c7143a9adc3be78-Abstract-Conference.html,Computational Biology,-20.17821,33.877083,-3.4916122
Decision Trees with Short Explainable Rules,https://proceedings.neurips.cc/paper_files/paper/2022/hash/500637d931d4feb99d5cce84af1f53ba-Abstract-Conference.html,Interpretability,19.082062,3.8015144,-20.534971
Learning Optimal Flows for Non-Equilibrium Importance Sampling,https://proceedings.neurips.cc/paper_files/paper/2022/hash/5000f096bed9360a060d835c2a1703bb-Abstract-Conference.html,Deep Learning->Theory,6.627741,3.2146358,11.694267
A Variational Edge Partition Model for Supervised Graph Representation Learning,https://proceedings.neurips.cc/paper_files/paper/2022/hash/4ffbfbcf4ad7304d57158b046525e46c-Abstract-Conference.html,Graph Neural Networks,-0.52641135,32.42318,-4.8420696
AD-DROP: Attribution-Driven Dropout for Robust Language Model Fine-Tuning,https://proceedings.neurips.cc/paper_files/paper/2022/hash/4fdf8d49476a8001c91f9e9e90530e13-Abstract-Conference.html,Deep Learning->Attention Mechanisms,-10.614911,-21.843674,-0.7670684
Shield Decentralization for Safe Multi-Agent Reinforcement Learning,https://proceedings.neurips.cc/paper_files/paper/2022/hash/57444e14ecd9e2c8f603b4f012ce3811-Abstract-Conference.html,Reinforcement Learning->Multi-agent,21.116468,-23.544695,-11.786186
SelecMix: Debiased Learning by Contradicting-pair Sampling,https://proceedings.neurips.cc/paper_files/paper/2022/hash/5c6f928e3fc5f32ee29a1d916b68e6f5-Abstract-Conference.html,Miscellaneous Aspects of Machine Learning->Unsupervised and Semi-supervised Learning,-9.773469,-1.411626,14.756769
Are all Frames Equal? Active Sparse Labeling for Video Action Detection,https://proceedings.neurips.cc/paper_files/paper/2022/hash/5c81ea77a383cc2848d721224717fa4b-Abstract-Conference.html,Computer Vision->Video Understanding,-31.901995,-13.451183,1.4112656
Sample-Efficient Reinforcement Learning of Partially Observable Markov Games,https://proceedings.neurips.cc/paper_files/paper/2022/hash/743459dae9b2c5d2904e5432d5298128-Abstract-Conference.html,Reinforcement Learning->Function Approximation,23.536516,-21.679703,-5.376401
On Learning and Refutation in Noninteractive Local Differential Privacy,https://proceedings.neurips.cc/paper_files/paper/2022/hash/7418d4cfa9c095d8bd06af7deb95ad54-Abstract-Conference.html,Privacy,22.24364,21.300724,15.656282
"Why So Pessimistic? Estimating Uncertainties for Offline RL through Ensembles, and Why Their Independence Matters",https://proceedings.neurips.cc/paper_files/paper/2022/hash/7423902b5534e2b267438c85444a54b1-Abstract-Conference.html,Reinforcement Learning->Batch Offline,12.151342,-26.889175,1.5279924
Information-Theoretic GAN Compression with Variational Energy-based Model,https://proceedings.neurips.cc/paper_files/paper/2022/hash/7416573f05b50beac6d0aef3abc805c0-Abstract-Conference.html,Generative Models,-24.353966,3.7060215,-14.876448
Private Synthetic Data for Multitask Learning and Marginal Queries,https://proceedings.neurips.cc/paper_files/paper/2022/hash/7428310c0f97f1c6bb2ef1be99c1ec2a-Abstract-Conference.html,Datasets and Benchmarks,12.944681,26.53263,22.952574
OOD Link Prediction Generalization Capabilities of Message-Passing GNNs in Larger Test Graphs,https://proceedings.neurips.cc/paper_files/paper/2022/hash/7f88a8478c4ae97819ccffa1e80e7a7b-Abstract-Conference.html,Graph Neural Networks,-8.357911,37.995934,3.6613274
Algorithms with Prediction Portfolios,https://proceedings.neurips.cc/paper_files/paper/2022/hash/7f9220f90cc85b0da693643add6618e6-Abstract-Conference.html,Optimization->Non-Convex,36.697544,-2.6433759,-0.6181284
Towards Lightweight Black-Box Attack Against Deep Neural Networks,https://proceedings.neurips.cc/paper_files/paper/2022/hash/7a9745f251508a053425a256490b0665-Abstract-Conference.html,Deep Learning->Robustness,-16.284119,24.451593,11.968002
Dungeons and Data: A Large-Scale NetHack Dataset,https://proceedings.neurips.cc/paper_files/paper/2022/hash/9d9258fd703057246cb341e615426e2d-Abstract-Datasets_and_Benchmarks.html,Datasets and Benchmarks,8.448477,-35.927643,-9.622493
House of Cans: Covert Transmission of Internal Datasets via Capacity-Aware Neuron Steganography,https://proceedings.neurips.cc/paper_files/paper/2022/hash/9d65080f3be61f4dcc5ca4c293308104-Abstract-Conference.html,Deep Learning->Robustness,-23.074593,21.212198,17.4179
Chain-of-Thought Prompting Elicits Reasoning in Large Language Models,https://proceedings.neurips.cc/paper_files/paper/2022/hash/9d5609613524ecf4f15af0f7b31abca4-Abstract-Conference.html,Language,-11.427677,-29.358187,1.2836572
SQ Lower Bounds for Learning Single Neurons with Massart Noise,https://proceedings.neurips.cc/paper_files/paper/2022/hash/97b983c974551153d20ddfabb62a5203-Abstract-Conference.html,Optimization->Optimization and Learning under Uncertainty,1.8147013,22.306538,6.899729
Polynomial-Time Optimal Equilibria with a Mediator in Extensive-Form Games,https://proceedings.neurips.cc/paper_files/paper/2022/hash/9d823334fdccb62a544fa7643cf0615d-Abstract-Conference.html,Reinforcement Learning->Function Approximation,29.124212,-22.82427,-9.055616
Distributionally Adaptive Meta Reinforcement Learning,https://proceedings.neurips.cc/paper_files/paper/2022/hash/a60c43ba078b723d3d517d28c50ded4c-Abstract-Conference.html,Reinforcement Learning->Function Approximation,4.164589,-24.315264,3.5000541
Toward Efficient Robust Training against Union of $\ell_p$ Threat Models,https://proceedings.neurips.cc/paper_files/paper/2022/hash/a627b9468c319c13a70b7c2fb8df65a3-Abstract-Conference.html,Deep Learning->Robustness,-17.31397,23.141104,8.325852
Rapidly Mixing Multiple-try Metropolis Algorithms for Model Selection Problems,https://proceedings.neurips.cc/paper_files/paper/2022/hash/a600cdf3a53f93bcb85cb37343a8d831-Abstract-Conference.html,Probabilistic Methods->Monte Carlo and Sampling Methods,10.573877,0.3643261,11.230969
Provably tuning the ElasticNet across instances,https://proceedings.neurips.cc/paper_files/paper/2022/hash/b21a34c4e8dba253f05f4a5adc68ba73-Abstract-Conference.html,Optimization->Non-Convex,19.0193,12.205799,-2.9444532
Non-rigid Point Cloud Registration with Neural Deformation Pyramid,https://proceedings.neurips.cc/paper_files/paper/2022/hash/b2077e6d66da612fcb701589efa9ce88-Abstract-Conference.html,Computer Vision->Video Understanding,-41.114056,5.270426,3.5141058
"PlasticityNet: Learning to Simulate Metal, Sand, and Snow for Optimization Time Integration",https://proceedings.neurips.cc/paper_files/paper/2022/hash/b235f0b417e8bf270c0cb19fe0b82c1e-Abstract-Conference.html,Physical Models,-9.15557,7.9214907,-18.630486
Byzantine Spectral Ranking,https://proceedings.neurips.cc/paper_files/paper/2022/hash/b1f7288854d3bd476c17725c2d85967f-Abstract-Conference.html,Datasets and Benchmarks,22.498047,-4.105129,10.760335
Training language models to follow instructions with human feedback,https://proceedings.neurips.cc/paper_files/paper/2022/hash/b1efde53be364a73914f58805a001731-Abstract-Conference.html,Language->Factuality,-16.983831,-28.450956,-4.1111727
Knowledge Distillation from A Stronger Teacher,https://proceedings.neurips.cc/paper_files/paper/2022/hash/da669dfd3c36c93905a17ddba01eef06-Abstract-Conference.html,"Miscellaneous Aspects of Machine Learning->Transfer, Multitask and Meta-learning",-9.51838,-0.9540672,9.270334
On the Representation Collapse of Sparse Mixture of Experts,https://proceedings.neurips.cc/paper_files/paper/2022/hash/df4f371f1f89ec8ba5014b3310578048-Abstract-Conference.html,Language->Knowledge,-8.568727,-9.182556,-0.76511985
Deep Bidirectional Language-Knowledge Graph Pretraining,https://proceedings.neurips.cc/paper_files/paper/2022/hash/f224f056694bcfe465c5d84579785761-Abstract-Conference.html,Language->Knowledge,-13.83174,-20.686405,-5.419724
PhysGNN: A Physics--Driven Graph Neural Network Based Model for Predicting Soft Tissue Deformation in Image--Guided Neurosurgery,https://proceedings.neurips.cc/paper_files/paper/2022/hash/f200119a40846e508954abcd61f5f3fd-Abstract-Conference.html,Graph Neural Networks,-10.2320385,9.845194,-16.688578
Factuality Enhanced Language Models for Open-Ended Text Generation,https://proceedings.neurips.cc/paper_files/paper/2022/hash/df438caa36714f69277daa92d608dd63-Abstract-Conference.html,Language->Factuality,-13.795814,-24.888258,-3.4220433
Theoretical analysis of deep neural networks for temporally dependent observations,https://proceedings.neurips.cc/paper_files/paper/2022/hash/f23653913d8390cd4fc1bee8a3238e17-Abstract-Conference.html,Time Series,4.846153,2.928285,-24.24233
Towards Diverse and Faithful One-shot Adaption of Generative Adversarial Networks,https://proceedings.neurips.cc/paper_files/paper/2022/hash/f2184e55a13b73b89f618ad24abb6ca7-Abstract-Conference.html,Generative Models->In Context Learning,-16.679115,4.3386407,-7.611372
What is a Good Metric to Study Generalization of Minimax Learners?,https://proceedings.neurips.cc/paper_files/paper/2022/hash/f9b8853ea81731f9bfc11820b064de96-Abstract-Conference.html,Optimization->Non-Convex,19.38536,6.1635156,0.7016907
ComMU: Dataset for Combinatorial Music Generation,https://proceedings.neurips.cc/paper_files/paper/2022/hash/fff3ba5059aeeb88c324b6ba9b298166-Abstract-Datasets_and_Benchmarks.html,Language->Generation,-26.85969,-19.213408,-11.611134
OTKGE: Multi-modal Knowledge Graph Embeddings via Optimal Transport,https://proceedings.neurips.cc/paper_files/paper/2022/hash/ffdb280e7c7b4c4af30e04daf5a84b98-Abstract-Conference.html,Language->Knowledge,-18.75208,-10.169078,-3.7367182
Structural Kernel Search via Bayesian Optimization and Symbolical Optimal Transport,https://proceedings.neurips.cc/paper_files/paper/2022/hash/ff7373914a96956f2a7cacbdf3b0b8d8-Abstract-Conference.html,Probabilistic Methods->Gaussian Processes,6.9298873,11.198698,-12.628669
Near-Optimal No-Regret Learning Dynamics for General Convex Games,https://proceedings.neurips.cc/paper_files/paper/2022/hash/ffa1301939cc707d6e986e6c4124340b-Abstract-Conference.html,Reinforcement Learning->Function Approximation,26.765532,-17.29598,-6.5496917
Enabling Detailed Action Recognition Evaluation Through Video Dataset Augmentation,https://proceedings.neurips.cc/paper_files/paper/2022/hash/ff52407b80dde0f0f45814db2738464c-Abstract-Datasets_and_Benchmarks.html,Computer Vision->Video Understanding,-34.311058,-12.221953,-0.44971082
Robust Models are less Over-Confident,https://proceedings.neurips.cc/paper_files/paper/2022/hash/ff887781480973bd3cb6026feb378d1e-Abstract-Conference.html,Deep Learning->Robustness,-19.922167,19.201908,7.111122
Unsupervised Skill Discovery via Recurrent Skill Training,https://proceedings.neurips.cc/paper_files/paper/2022/hash/ff6b031d5bdc552b795175a0f3b35a50-Abstract-Conference.html,Reinforcement Learning->Deep RL,7.5407968,-30.976992,-5.396477
Geoclidean: Few-Shot Generalization in Euclidean Geometry,https://proceedings.neurips.cc/paper_files/paper/2022/hash/feb34ce77fc8b94c85d12e608b23ce67-Abstract-Datasets_and_Benchmarks.html,Optimization->Non-Convex,-16.810986,-9.445026,6.564112
Neural Transmitted Radiance Fields,https://proceedings.neurips.cc/paper_files/paper/2022/hash/fe989bb038b5dcc44181255dd6913e43-Abstract-Conference.html,Computer Vision->Image Generation,-30.117918,8.359499,-2.602476
Cost-efficient Gaussian tensor network embeddings for tensor-structured inputs,https://proceedings.neurips.cc/paper_files/paper/2022/hash/fe91414cdc6348bcb5710e81bcb72c08-Abstract-Conference.html,Graph Neural Networks,11.630566,33.80695,5.717565
DASCO: Dual-Generator Adversarial Support Constrained Offline Reinforcement Learning,https://proceedings.neurips.cc/paper_files/paper/2022/hash/fe51de4e7baf52e743b679e3bdba7905-Abstract-Conference.html,Reinforcement Learning->Batch Offline,10.561894,-25.596687,7.9533815
Graph Few-shot Learning with Task-specific Structures,https://proceedings.neurips.cc/paper_files/paper/2022/hash/fe47dd3fd8e7eb43187d42d65083e383-Abstract-Conference.html,"Miscellaneous Aspects of Machine Learning->Transfer, Multitask and Meta-learning",-9.488289,-17.193432,14.761941
Beyond L1: Faster and Better Sparse Models with skglm,https://proceedings.neurips.cc/paper_files/paper/2022/hash/fe5c31e525e9a26a1426ab0b589f42fe-Abstract-Conference.html,Optimization->Non-Convex,11.299565,20.697266,-1.92735
You Can’t Count on Luck: Why Decision Transformers and RvS Fail in Stochastic Environments,https://proceedings.neurips.cc/paper_files/paper/2022/hash/fe90657b12193c7b52a3418bdc351807-Abstract-Conference.html,Reinforcement Learning->Batch Offline,8.52202,-24.30372,1.6390166
Recommender Forest for Efficient Retrieval,https://proceedings.neurips.cc/paper_files/paper/2022/hash/fe2fe749d329627f161484876630c689-Abstract-Conference.html,Deep Learning->Representation Learning,20.27416,-10.787063,19.227873
Fair and Optimal Decision Trees: A Dynamic Programming Approach,https://proceedings.neurips.cc/paper_files/paper/2022/hash/fe248e22b241ae5a9adf11493c8c12bc-Abstract-Conference.html,Fairness,19.138184,6.846964,-20.93643
Breaking Bad: A Dataset for Geometric Fracture and Reassembly,https://proceedings.neurips.cc/paper_files/paper/2022/hash/fe18f2090bf1e0fd5a1ded5bdd7ca351-Abstract-Datasets_and_Benchmarks.html,Deep Learning->Representation Learning,-42.211346,-7.6071343,1.8755242
Exploring evolution-aware & -free protein language models as protein function predictors,https://proceedings.neurips.cc/paper_files/paper/2022/hash/fe066022bab2a6c6a3c57032a1623c70-Abstract-Conference.html,Graph Neural Networks,-18.919355,37.519356,-5.7283635
A Spectral Approach to Item Response Theory,https://proceedings.neurips.cc/paper_files/paper/2022/hash/fd88ea50ca8c1973db037462f116ff99-Abstract-Conference.html,Probabilistic Methods->Variational Inference,25.003168,-1.4039,10.292687
SIXO: Smoothing Inference with Twisted Objectives,https://proceedings.neurips.cc/paper_files/paper/2022/hash/fddc79681b2df2734c01444f9bc2a17e-Abstract-Conference.html,Probabilistic Methods->Monte Carlo and Sampling Methods,8.370484,-0.5476284,9.224635
FedSR: A Simple and Effective Domain Generalization Method for Federated Learning,https://proceedings.neurips.cc/paper_files/paper/2022/hash/fd946a6c99541fddc3d64a3ea39a1bc2-Abstract-Conference.html,Privacy,16.183697,0.12203478,22.420504
Explicable Policy Search,https://proceedings.neurips.cc/paper_files/paper/2022/hash/fdff3c4130c24c40c88aa41eb52d2a27-Abstract-Conference.html,Reinforcement Learning->Planning,19.105824,-31.603472,-10.476957
Capturing Graphs with Hypo-Elliptic Diffusions,https://proceedings.neurips.cc/paper_files/paper/2022/hash/fd7f43f8689988f4ef056f192ec0589b-Abstract-Conference.html,Graph Neural Networks,-0.42212066,39.85151,3.9248822
JAHS-Bench-201: A Foundation For Research On Joint Architecture And Hyperparameter Search,https://proceedings.neurips.cc/paper_files/paper/2022/hash/fd78f2f65881c1c7ce47e26b040cf48f-Abstract-Datasets_and_Benchmarks.html,Deep Learning->Algorithms,-6.7087255,13.305592,-31.008413
Learning Latent Seasonal-Trend Representations for Time Series Forecasting,https://proceedings.neurips.cc/paper_files/paper/2022/hash/fd6613131889a4b656206c50a8bd7790-Abstract-Conference.html,Deep Learning->Attention Mechanisms,0.82626665,1.7503092,-22.780735
Explicit Tradeoffs between Adversarial and Natural Distributional Robustness,https://proceedings.neurips.cc/paper_files/paper/2022/hash/fd62b65606f0f0d2af2c01623a224258-Abstract-Conference.html,Deep Learning->Robustness,-17.116436,19.479765,4.56644
A Transformer-Based Object Detector with Coarse-Fine Crossing Representations,https://proceedings.neurips.cc/paper_files/paper/2022/hash/fcfad93e2f30ab4c22f9ec5edfbb5cc0-Abstract-Conference.html,Deep Learning->Attention Mechanisms,-22.04722,-1.0355563,6.165789
Renyi Differential Privacy of Propose-Test-Release and Applications to Private and Robust Machine Learning,https://proceedings.neurips.cc/paper_files/paper/2022/hash/fcdffb372c9fa2ce757cf457415c7aab-Abstract-Conference.html,Privacy,17.652147,21.867298,15.345969
Towards Improving Calibration in Object Detection Under Domain Shift,https://proceedings.neurips.cc/paper_files/paper/2022/hash/fcd812a51b8f8d05cfea22e3c9c4b369-Abstract-Conference.html,Deep Learning->Attention Mechanisms,-24.696222,0.7370537,11.774323
Beyond Adult and COMPAS: Fair Multi-Class Prediction via Information Projection,https://proceedings.neurips.cc/paper_files/paper/2022/hash/fd5013ea0c3f96931dec77174eaf9d80-Abstract-Conference.html,Fairness,28.933067,-2.9916067,-18.563124
